sys	id	query	lem_query
14	537222	отмена аукциона по 44-фз	отмена аукцион 44 фз
14	455310	обучение членов комиссии	обучение член комиссия
14	455311	количество членов комиссии по 223-фз	количество член комиссия 223 фз
14	455312	комиссия по осуществлению закупок у единственного поставщика 223-фз	комиссия осуществление закупка единственный поставщик 223 фз
14	512700	преимущества учреждениям и предприятиям уголовно-исполнительной системы	преимущество учреждение и предприятие уголовный исполнительный система
14	512700	перечень продукции, при закупке которой предоставляют преимущества учреждениям и предприятиям уголовно-исполнительной системы перечень продукции, при закупке которой предоставляют преимущества	перечень продукция закупка который предоставлять преимущество учреждение и предприятие уголовный исполнительный система перечень продукция закупка который предоставлять преимущество
14	512700	в каком размере предоставляются преимущества учреждениям и предприятиям уголовно-исполнительной системы (апис), а также организациям инвалидов при проведении конкурентных закупок	какой размер предоставляться преимущество учреждение и предприятие уголовный исполнительный система апис а также организация инвалид проведение конкурентный закупка
14	512700	Какие преимущества предоставить предприятиям УИС	какой преимущество предоставлять предприятие уис
14	570050	план график в электронном виде	план график электронный вид
14	570050	какой вид расхода указывается в плане графике	какой вид расход указываться план график
14	570050	план график вид	план график вид
14	570050	план-график на 2020 44-фз статья	план график 2020 44 фз статья
14	570050	при формировании план-графика обосновывается объем закупок	формирование план график обосновываться объем закупка
14	570050	может ли объем финансового обеспечения в плане графике быть больше в извещении	объем финансовый обеспечение план график быть много извещение
14	570055	план график общественное	план график общественный
14	570055	обсуждение общ в плане-графике	обсуждение общий план график
14	570055	как заполнить в плане-графике общественное обсуждение	заполнять план график общественный обсуждение
14	570055	что указать в графе общественное обсуждение в плане	указывать графа общественный обсуждение план
14	570056	какая информация указывается в плане-графике в случае проведения централизованных закупок	какой указываться план график случай проведение централизованный закупка
14	570056	какая информация указывается в плане-графике в случае проведения централизованных закупок по 44-ФЗ	какой указываться план график случай проведение централизованный закупка 44 фз
14	570056	как заполнить графу уполномоченный орган в плане	заполнять граф уполномочивать орган план
14	570056	графа уполномоченный орган в плане	граф уполномоченный орган план
14	570834	контракт на капитальный ремонт с требованиями постановления 1066 от 29.06.2023	контракт капитальный ремонт с требование постановление 1066 29 06 2023
14	520916	новости госзакупок	новость госзакупки
14	520916	новости закупок	новость закупка
14	520916	новости за неделю	новость неделя
14	520916	последние новости	последний новость
14	447205	перечень аукционов	перечень аукцион
14	463650	обоснование нмцк медизделия	обоснование нмцк медизделие
14	463651	обоснование нмцк на техобслуживание и ремонт автомобильной техники	обоснование нмцк техобслуживание и ремонт автомобильный техника
14	537388	размещение контракта в еис срок	размещение контракт еис срок
14	537388	в 2022 году когда размещаем в реестр контрактов сведения о заключении контракта	2022 год когда размещать реестр контракт сведение заключение контракт
14	537388	в какие сроки размещать информацию в реестре контрактов с ед.поставщиком	какой срок размещать реестр контракт с ед поставщик
14	537389	сколько дней на внесение доп соглашения по аренде в еис 44-фз	сколько день внесение допы соглашение аренда еис 44 фз
14	537389	сколько дней на публикацию доп соглашения в еис 44-фз	сколько день публикация допы соглашение еис 44 фз
14	537389	сколько дней на размещение в еис дополнительного соглашения	сколько день размещение еис дополнительный соглашение
14	537389	срок регистрации допсоглашения в еис	срок регистрация допсоглашение еис
14	537389	размещаться заказчиком в единой информационной системе в сфере закупок не позднее 5 рабочих дней со дн	размещаться заказчик единый информационный система сфера закупка не поздно 5 рабочий день со дн
14	537389	сколько дней на публикация изменения контракта	сколько день публикация изменение контракт
14	480048	как отправить коллеге документ из Базы знаний	коллега документ база знание
14	480048	как поделиться документом из Базы знаний	поделиться документ база знание
14	480048	как отправить документ из Базы знаний в соцсети	документ база знание соцсеть
14	480048	Где кнопка поделиться в Базе знаний	где кнопка поделиться база знание
14	570857	какие работы относятся к капитальному ремонту	какой работа относиться капитальный ремонт
14	570857	ремонт входной группы это текущий или капитальный ремонт	ремонт входной группа это текущий или капитальный ремонт
14	570857	относится ли проектирование и монтаж приточно-вытяжной вентиляции к капитальному ремонту	относиться ли проектирование и монтаж приточный вытяжной вентиляция капитальный ремонт
14	570857	производство земляных работ относится капитальному ремонту	производство земляной работа относиться капитальный ремонт
14	570857	благоустройство территории относится к капитальному ремонту	благоустройство территория относиться капитальный ремонт
14	570857	относится ли замена окон к капитальному ремонту	относиться ли замена окно капитальный ремонт
14	553814	Как расторгнуть договор по 223-ФЗ по решению суда	расторгать договор 223 фз решение суд
14	553814	Когда заказчик вправе расторгнуть договор по 223-ФЗ по решению суда	когда заказчик вправе расторгать договор 223 фз решение суд
14	553814	в каком случае возможно расторгнуть договор по 223-фз в судебном порядке?до соблюдения досудебного порядка	какой случай возможно расторгать договор 223 фз судебный порядок соблюдение досудебный порядок
14	512857	если контракт заключили, но потом расторгли, считать ли его в отчете смп	контракт заключать но потом расторгать считать ли он отчет смп
14	512857	как в отчете смп отразить расторжение	отчет смп отражать расторжение
14	512857	указывать в отчете смп расторгнутые контракты	указывать отчет смп расторгать контракт
14	521050	расширенное казначейское сопровождение 2022	расширенный казначейский сопровождение 2022
14	521050	Как работает расширенное казначейское сопровождение	работать расширенный казначейский сопровождение
14	521051	информация об условиях о базовом казначейском сопровождении, рекомендуемых к включению в муниципальный контракт	условие базовый казначейский сопровождение рекомендовать включение муниципальный контракт
14	521051	базовое казначейское сопровождение в 2022 г	базовый казначейский сопровождение 2022 г
14	521051	базовое казначейское сопровождения	базовый казначейский сопровождение
14	512856	25 пункт, не состоявшийся, включается ли отчет смп	25 пункт не состояться включаться ли отчет смп
14	512856	отчет смп как учитывать аукционы которые не состоялись	отчет смп учитывать аукцион который не состояться
14	512856	отчет смп несостоявшиеся	отчет смп несостоявшийся
14	512856	учитывать ли в объеме СМП несостоявшуюся закупку с условием о привлечении субподрядчика из числа СМП	учитывать ли объем смп несостоявшийся закупка с условие привлечение субподрядчик число смп
14	570864	Как закупать работы по капитальному ремонту запросом котировок	закупать работа капитальный ремонт запрос котировка
14	570864	Как закупать работы по капитальному ремонту электронным аукционом	закупать работа капитальный ремонт электронный аукцион
14	570864	как закупать работы по капитальному ремонту у единственного поставщика	закупать работа капитальный ремонт единственный поставщик
14	570866	разработка псд на капитальный ремонт	разработка псд капитальный ремонт
14	570866	разработка проектно сметной документации по капитальному ремонту магнитно резонансного томографа	разработка проектный сметный документация капитальный ремонт магнитно резонансный томограф
14	570866	разработка проектно-сметной документации на выполнение работ по капитальному ремонту помещений кабинета	разработка проектный сметный документация выполнение работа капитальный ремонт помещение кабинет
14	570866	при капитальном ремонте обязательна проектная документация	капитальный ремонт обязательный проектный документация
14	570867	требования для подрядчика по капитальному ремонту 44-фз	требование подрядчик капитальный ремонт 44 фз
14	570868	на выполнение работ по строительству, реконструкции, капитальному ремонту, сносу объекта капитального строительства	выполнение работа строительство реконструкция капитальный ремонт снос объект капитальный строительство
14	570870	относится ли капитальный ремонт к статья 110.2 44-фз	относиться ли капитальный ремонт статья 110 2 44 фз
14	570871	сколько лет гарантийный срок на капитальный ремонт	сколько год гарантийный срок капитальный ремонт
14	537493	Что делать заказчику, если все участники электронного аукциона уклонились от контракта	делать заказчик весь участник электронный аукцион уклоняться контракт
14	537493	Как быть заказчику, если все участники аукциона уклонились	быть заказчик весь участник аукцион уклоняться
14	537493	закрытый электронный аукцион участник уклонился от заключения контракта	закрытый электронный аукцион участник уклоняться заключение контракт
14	537493	новая закупка если аукцион не состоялся	новый закупка аукцион не состояться
14	455599	специальная оценка условий труда	специальный оценка условие труд
14	512951	кто обязан составлять годовой отчет о закупках у мсп	кто обязывать составлять годовой отчет закупка мсп
14	512951	кто сдает отчет мсп	кто сдавать отчет мсп
14	512951	отчет по смп по 223-фз в 2023 году	отчет смп 223 фз 2023 год
14	512951	порядок заполнения отчета о закупках у смп по 223-фз с 01.01.2023	порядок заполнение отчет закупка смп 223 фз с 01 01 2023
14	512951	пошаговая инструкция по отчету по смп по 223-фз за 2022 год	пошаговый инструкция отчет смп 223 фз 2022 год
14	529335	приказ j формировании плана графика	приказ j формирование план график
14	529335	приказ план график шаблон	приказ план график шаблон
14	529335	приказ о размещении плана-графика закупок	приказ размещение план график закупка
14	529335	приказ на утверждения плана графика по 44-фз	приказ утверждение план график 44 фз
14	529335	приказ о создании и утверждении плана-графика на 2020	приказ создание и утверждение план график 2020
14	422843	изменение срока подачи заявок по аукциону	изменение срок подача заявка аукцион
14	422843	проведение аукциона в электронной форме срок на электронной площадке	проведение аукцион электронный форма срок электронный площадка
14	422843	какие сроки обязательно соблюдать на всех этапах закупок по 223-фз	какой срок обязательно соблюдать весь этап закупка 223 фз
14	422843	сроки аукциона для смп по 223-фз	срок аукцион смп 223 фз
14	455620	согласование с фас	согласование с фас
14	455620	какую закупку нужно согласовывать в еис	какой закупка согласовывать еис
14	455620	как согласовать закрытую закупку ФАС	согласовывать закрытый закупка фас
14	512969	как учитывать субподрядчика в отчете смп если сам поставщик смп	учитывать субподрядчик отчет смп сам поставщик смп
14	512969	контракты, заключенные с субъектами малого предпринимательства, социально ориентированными некоммерческими организациями отчет по смп	контракт заключенный с субъект малый предпринимательство социально ориентировать некоммерческий организация отчет смп
14	512969	как отразить в отчете отчет по смп субподрядчику	отражать отчет отчет смп субподрядчик
14	512969	как субподряд включить в отчет смп	субподряд включать отчет смп
14	512969	отчет смп привлечение	отчет смп привлечение
14	512970	видео отчет смп	видео отчет смп
14	512972	как заполнить раздел ii годового отчета о закупках у мсп	заполнять раздел ii годовой отчет закупка мсп
14	512973	как заполнить раздел i годового отчета у мсп	заполнять раздел i годовой отчет мсп
14	512973	какие договоры подтягиваются в показатель 5 отчета у смп по 223-фз	какой договор подтягиваться показатель 5 отчет смп 223 фз
14	512973	учитывать ли в отчете по смп по 223 договоры с физ лицами	учитывать ли отчет смп 223 договор с физ лицо
14	512974	где в еис размещать отчетность по смп по 223-фз	где еис размещать отчетность смп 223 фз
14	512975	полномочия создать отчет мсп	полномочие создавать отчет мсп
14	455629	торги справка фнс	торги справка фнс
14	455633	переторжка	переторжка
14	455633	переторжка по 223	переторжка 223
14	455633	возможна ли переторжка при закупке у смсп по 223-фз	возможный ли переторжка закупка смсп 223 фз
14	455633	переторжка в запросе котировок	переторжка запрос котировка
14	512977	новые исключения при расчете годовых показателей при формировании годового отчета о закупках у субъектов мсп (с 01.01.2023);	новый исключение расчет годовой показатель формирование годовой отчет закупка субъект мсп с 01 01 2023
14	512977	нужно ли размещать отчет по мсп если нет положения в еис	размещать отчет мсп нет положение еис
14	512977	как учесть закупку у единственного поставщика в отчете по смп 223-фз	учитывать закупка единственный поставщик отчет смп 223 фз
14	512977	отчет смп 223-фз включаются ли договоры с единственным поставщиком	отчет смп 223 фз включаться ли договор с единственный поставщик
14	488409	изменение объекта закупки в реестре контрактов	изменение объект закупка реестр контракт
14	488409	наименование объекта закупки в соответствии с контрактом в реестре контрактов	наименование объект закупка соответствие с контракт реестр контракт
14	488409	как в реестре контрактов найти ктру	реестр контракт ктра
14	553946	контракт на строительство	контракт строительство
14	562172	заявка 2023	заявка 2023
14	562172	заявка с 1 октября	заявка с 1 октябрь
14	562172	Как поставщику работать с заявкой с 1 октября 2023 года?	поставщик работать с заявка с 1 октябрь 2023 год
14	562174	Нужно ли указывать структурированные характеристики по работам и услугам	указывать структурированный характеристика работа и услуга
14	562174	Нужно ли заполнять цифровое ТЗ на работы и услуги?	заполнять цифровой тз работа и услуга
14	562176	Вправе ли заказчик ссылаться на устаревший ГОСТ	вправе ли заказчик ссылаться устаревать гост
14	562176	можно ли ссылаться в описании на устаревший гост	ссылаться описание устаревать гост
14	562176	модно ли указать в техзадании недействующий ГОСТ	модно ли указывать техзадание недействующий гост
14	562176	вправе ли заказчик при описании объекта закупки ссылаться на устаревший ГОСТ	вправе ли заказчик описание объект закупка ссылаться устаревать гост
14	562177	нужно ли переутверждать перечень товаров, работ и услуг для МСП по 223-ФЗ	переутверждать перечень товар работа и услуга мсп 223 фз
14	562177	Переутверждение перечня ТРУ для МСП по 223-ФЗ	переутверждение перечень тру мсп 223 фз
14	562177	Нужно ли ежегодно переутверждать перечень ТРУ для закупок у МСП	ли ежегодно переутверждать перечень тру закупка мсп
14	562179	Какими документами участники подтверждают свой опыт?	какой документ участник подтверждать свой опыт
14	562179	Какими документами можно подтвердить опыт поставки продукции?	какой документ можно подтверждать опыт поставка продукция
14	562179	Какими документами участник по 44-ФЗ может подтвердить опыт поставки продукции	какой документ участник 44 фз подтверждать опыт поставка продукция
14	562179	чем подтвердить опыт выполнения работ по 44-ФЗ	чем подтверждать опыт выполнение работа 44 фз
14	439350	справочник кодов несостоявшихся закупок для согласования с фас	справочник код несостоявшийся закупка согласование с фас
14	570434	перечень банков по банковской гарантии 44-фз	перечень банк банковский гарантия 44 фз
14	570434	требования к банкам, выдающим банковские гарантии	требование банк выдавать банковский гарантия
14	422979	как выложить подписанный контракт с единственным поставщиком монополистом в еис	выкладывать подписывать контракт с единственный поставщик монополист еис
14	422980	специальная связь заключение у единственного поставщика	специальный связь заключение единственный поставщик
14	439363	просмотр договоров в еис	просмотр договор еис
14	496713	контракт мебель	контракт мебель
14	447562	ппп	ппп
14	447563	вв	вв
14	447564	1	1
14	488529	контракт лизинг шаблон	контракт лизинг шаблон
14	488529	лизинг медицинского оборудования	лизинг медицинский оборудование
14	488529	контракт на услуги по аренде и лизингу легкового автомобиля	контракт услуга аренда и лизинг легковой автомобиль
14	46171	приказ об отмене запроса котировок в электронной форме	приказ отмена запрос котировка электронный форма
14	46171	приказ об отмене запроса котировки (форма)	приказ отмена запрос котировка форма
14	46171	приказ об отмене закупки	приказ отмена закупка
14	46171	приказ об отмене запроса котировок	приказ отмена запрос котировка
14	46171	приказ об отмене котировок	приказ отмена котировка
14	496734	взыскание штрафа по контракту если срок исполнения контракта не истек	взыскание штраф контракт срок исполнение контракт не истекать
14	496734	штрафы и пени независимо от того, закончился срок контракта или нет	штраф и пеня независимо заканчиваться срок контракт или нет
14	496734	как взыскать прострочку оплаты если контракт не действует	взыскивать прострочка оплата контракт не действовать
14	496734	Как взыскать неустойку, если срок контракта не истек?	взыскивать неустойка срок контракт не истекать
14	513125	когда распоряжение на совершение казначейских платежей формируют без использования еис	когда распоряжение совершение казначейский платеж формировать без использование еис
14	488550	требование в банк об уплате по банковской гарантии	требование банк уплата банковский гарантия
14	488550	направление требования по банковской гарантии по электронному адресу	направление требование банковский гарантия электронный адрес
14	488550	выплата по независимой гарантии	выплата независимый гарантия
14	488550	как получить выплату по независимой гарантии по расторгнутому контракту	получать выплата независимый гарантия расторгать контракт
14	439399	план-график федерального учреждения через систему электронный бюджет	план график федеральный учреждение система электронный бюджет
14	488552	непредоставление оригинала банковской гарантии в открытом конкурсе	непредоставление оригинал банковский гарантия открытый конкурс
14	488552	в конкурсе должен быть оригинал банковской гарантии или копия	конкурс должный быть оригинал банковский гарантия или копия
14	488552	оригинал банковской гарантии нужен заказчику?	оригинал банковский гарантия заказчик
14	488552	нужен ли оригинал банковской гарантии заказчику по 44-фз	ли оригинал банковский гарантия заказчик 44 фз
14	488552	банковская гарантия оригинал	банковский гарантия оригинал
14	488553	как прописать в контракте требования к банковской гарантии	прописывать контракт требование банковский гарантия
14	488553	требование к банковской гарантии в документации	требование банковский гарантия документация
14	488554	нужно ли скреплять печатью документы к требованию по выплате банковской гарантии	скреплять печать документ требование выплата банковский гарантия
14	488554	Ставить ли печать на требовании по независимой гарантии	ставить ли печать требование независимый гарантия
14	488554	когда банк откажет платить по гарантии	когда банк отказывать платить гарантия
14	488554	банк не платит по гарантии	банк не платить гарантия
14	488554	гарант не платит по гарантии	гарант не платить гарантия
14	488554	когда гарант откажет в выплате	когда гарант отказывать выплата
14	488555	текст независимой гарантии	текст независимый гарантия
14	488555	типовая форма независимой гарантии по 44-фз	типовой форма независимый гарантия 44 фз
14	488555	требование к независимой банковской гарантии	требование независимый банковский гарантия
14	488555	оригинал независимой гарантии	оригинал независимый гарантия
14	439400	как внести изменения в план график закупок в электронном бюджете	вносить изменение план график закупка электронный бюджет
14	439400	как изменить позицию плана-графика в электронном бюджете?показать	изменять позиция план график электронный бюджет показывать
14	488551	оригинал банковские гарантии статья закона 44-фз	оригинал банковский гарантия статья закон 44 фз
14	488551	оригинал банковской гарантии аукцион	оригинал банковский гарантия аукцион
14	488551	обязательно ли требовать оригинал банковской гарантии размещенной в реестре банковских гарантий	обязательно ли требовать оригинал банковский гарантия размещать реестр банковский гарантия
14	488551	правомерность требования оригинала банковской гарантии заказчику от поставщика	правомерность требование оригинал банковский гарантия заказчик поставщик
14	439402	контракт ЛБО	контракт лбо
14	439402	лимит бюджетных обязательства	лимит бюджетный обязательство
14	439402	контракт бюджетные обязательства	контракт бюджетный обязательство
14	439406	одобрение крупной сделки	одобрение крупный сделка
14	439406	согласование крупной сделки	согласование крупный сделка
14	439406	чем регламентируется одобрение крупной сделки для установления требований к заявке для участия в котировке по 44-фз	регламентироваться одобрение крупный сделка установление требование заявка участие котировка 44 фз
14	439406	нужно ли решение о крупной сделке при проведении запроса котировок	решение крупный сделка проведение запрос котировка
14	439407	решение об одобрении крупной сделки	решение одобрение крупный сделка
14	537713	как описать услуги	описывать услуга
14	13438	дополнительное соглашение к договору аренды	дополнительный соглашение договор аренда
14	13438	дополнительное соглашение к договору аренды о сохранении договора в случае смерти арендатора	дополнительный соглашение договор аренда сохранение договор случай смерть арендатор
14	13438	как изменить срок аренды в сторону уменьшения при заключенном договоре на торгах	изменять срок аренда сторона уменьшение заключенный договор торги
14	513158	дополнительные услуги при расчете НМЦК по охране	дополнительный услуга расчет нмцк охрана
14	513173	физическая охрана применять по пункту 4 статьи 93	физический охрана применять пункт 4 статья 93
14	513173	тз на охрану объектов	тз охрана объект
14	513173	как составить техническое задание на услуги охраны	составлять технический задание услуга охрана
14	513186	как провести закупку по охране по 44-фз	проводить закупка охрана 44 фз
14	513186	как выбрать способ закупки услуг охраны	выбирать способ закупка услуга охрана
14	513186	охранные услуги конкурс или аукцион	охранный услуга конкурс или аукцион
14	513186	как провести охрану	проводить охрана
14	513186	как провести электронный конкурс на охранные услуги	проводить электронный конкурс охранный услуга
14	513188	ед поставщик охрана	ед поставщик охрана
14	513188	охрана с единственным	охрана с единственный
14	513188	заключение контракта с ед поставщиком на услуги охраны	заключение контракт с ед поставщик услуга охрана
14	488620	договор осаго	договор осаго
14	488620	договор осаго шаблон	договор осаго шаблон
14	488620	проект контракта на осаго	проект контракт осаго
14	488622	проведение работ контракт	проведение работа контракт
14	488622	контракт на ремонт весов	контракт ремонт весы
14	488622	контракт на ремонт весов по п. 4	контракт ремонт весы п 4
14	488622	контракт на ремонт посудомоечных машин	контракт ремонт посудомоечный машина
14	488623	контракт на выполнение работ 2022	контракт выполнение работа 2022
14	488623	контракт на выполнение работ	контракт выполнение работа
14	488623	контракт произвести работка реконструировать тепло сеть	контракт производить работка реконструировать тепло сеть
14	537774	извещение на закупку с полки в еис образец	извещение закупка с полка еис образец
14	439477	соглашение об изменении контракта по улучшенным характеристикам	соглашение изменение контракт улучшать характеристика
14	439477	дополнительное соглашение об изменении объема с улучшенными	дополнительный соглашение изменение объем с улучшать
14	439477	дополнительное соглашение о поставке товара с улучшенными характеристиками	дополнительный соглашение поставка товар с улучшать характеристика
14	488649	курс изменения в контрактной системе 2022	курс изменение контрактный система 2022
14	488649	типовое положение контрактной службы с учетом изменений с 1 января 2022	типовой положение контрактный служба с учет изменение с 1 январь 2022
14	488649	положение о контрактной службе обязанность предотвращать конфликт интересов	положение контрактный служба обязанность предотвращать конфликт интерес
14	488649	положения о контрактной с 01.07.2022	положение контрактный с 01 07 2022
14	488649	положение о контрактной службе по 44-фз на 2022 год	положение контрактный служба 44 фз 2022 год
14	488651	шаблон контракта с авансом 50%	шаблон контракт с аванс 50
14	488651	проект контракта на приобретение товара с авансированием	проект контракт приобретение товар с авансирование
14	488651	образец контракта с авансирование 30%	образец контракт с авансирование 30
14	570585	условия закупки у единственного поставщика	условие закупка единственный поставщик
14	570585	условие об ответственности единственного поставщика	условие ответственность единственный поставщик
14	570585	обязательные условия контракта при п. 4 ч. 1 ст. 93	обязательный условие контракт п 4 ч 1 ст 93
14	570585	закона № 44-фз о неустойке при закупке у единственного поставщика по пунктам 1, 4, 5, 8, 15, 20, 21, 23, 26, 28, 29, 40, 41, 44-46, 51-53 части 1 статьи 93 закона № 44-фз (часть 15 статьи 34 закона №	закон 44 фз неустойка закупка единственный поставщик пункт 1 4 5 8 15 20 21 23 26 28 29 40 41 44 46 51 53 часть 1 статья 93 закон 44 фз часть 15 статья 34 закон
