sys	id	query	lem_query
1	417718	положение об оплате труда премии аль	положение об оплата труд премия аль
1	548792	изменения в работе бухгалтера с 2024 года	изменение в работа бухгалтер с 2024 год
1	548792	изменения в налоговом кодексе на 2024 год	изменение в налоговый кодекс на 2024 год
1	548792	изменения на 2024	изменение на 2024
1	548807	Какие отчеты по экологии сдать в ноябре 2023	какой отчет по экология сдавать в ноябрь 2023
1	548807	какую отчетность по экологии сдать в ноябре	какой отчетность по экология сдавать в ноябрь
1	548807	отчеты по экологии в ноябре	отчет по экология в ноябрь
1	548811	какой код указать в строке 101 раздела 2.1.1 декларации по усн, если компания в сентябре превысила лимит по численности работников - 105 человек?	какой код указывать в строка 101 раздел 2 1 1 декларация по усна если компания в сентябрь превышать лимит по численность работник 105 человек
1	548811	строка 101 в декларации по усн	строка 101 в декларация по усна
1	548811	декларация усн строка 201	декларация усна строка 201
1	532420	установление лимита остатка кассы	установление лимит остаток касса
1	532420	лимит кассы расчет вновь созданного общества	лимит касса расчет вновь создавать общество
1	532420	расчет лимита кассы для новой организации	расчет лимит касса для новый организация
1	516057	как организовать пожарную безопасность с нуля	как организовывать пожарный безопасность с ноль
1	516057	правила пожарной безопасности в рф	правило пожарный безопасность в рф
1	516058	приказ мчс россии от 18.11.2021 № 806,	приказ мчс россия от 18 11 2021 806
1	516058	приказ минтруда 806 от 18.11.2021	приказ минтруда 806 от 18 11 2021
1	516061	как организовать обучение пожарной безопасности по новому порядку от мчс	как организовывать обучение пожарный безопасность по новое порядок от мчс
1	516062	распоряжение мчс россии от 15 ноября 2022 г. № 1210 об утверждении официальных разъяснений обязательных требований, установленных приказом мчс россии от 18.11.2021 n 806	распоряжение мчс россия от 15 ноябрь 2022 г 1210 об утверждение официальный разъяснение обязательный требование установленный приказ мчс россия от 18 11 2021 n 806
1	516062	распоряжение мчс россии от 15.11.2022 № 1210	распоряжение мчс россия от 15 11 2022 1210
1	516062	распоряжение мчс от 15.11.2022 № 1210	распоряжение мчс от 15 11 2022 1210
1	417766	сроки сдачи транспортного налога за 2022	срок сдача транспортный налог за 2022
1	417766	нулевая декларация по транспортному налогу	нулевой декларация по транспортный налог
1	417766	юридическое лицо транспортный налог декларация	юридический лицо транспортный налог декларация
1	417766	как заполнить декларацию по транспортному налогу	как заполнять декларация по транспортный налог
1	516106	бухгалтерская справка ошибка в книге продаж	бухгалтерский справка ошибка в книга продажа
1	516106	бухгалтерская справка об арифметической ошибке	бухгалтерский справка об арифметический ошибка
1	516106	бухгалтерская справка на исправление документа	бухгалтерский справка на исправление документ
1	516106	бухгалтерская справка по исправлению прошлых периодов в текущем	бухгалтерский справка по исправление прошлый период в текущий
1	516106	бухгалтерская справка исправление ошибки прошлого года по продажи работ	бухгалтерский справка исправление ошибка прошлый год по продажа работа
1	516106	бухгалтерская справка о несущественной ошибке прошлых лет налоговый отчет	бухгалтерский справка о несущественный ошибка прошлый год налоговый отчет
1	516107	бухгалтерская справка расходы будущих периодов страхование	бухгалтерский справка расход будущий период страхование
1	516107	бухгалтерская справка по командировочным расходам проживание транспорт	бухгалтерский справка по командировочный расход проживание транспорт
1	516107	бухгалтерская справка. отражение организацией на осно представительских расходов	бухгалтерский справка отражение организация на осно представительский расход
1	516107	бухгалтерская справка не поставили на расходы	бухгалтерский справка не поставлять на расход
1	516107	можно ли подтвердить расходы бухгалтерской справкой	можно ли подтверждать расход бухгалтерский справка
1	516107	бухгалтерская справка пропорции распределения расходов	бухгалтерский справка пропорция распределение расход
1	516108	бухгалтерская справка при уменьшении налога	бухгалтерский справка при уменьшение налог
1	516108	заполнение бухгалтерской справки по земельному налогу	заполнение бухгалтерский справка по земельный налог
1	516108	составить бухгалтерскую справку для начисления транспортного налога	составлять бухгалтерский справка для начисление транспортный налог
1	516109	списание просроченной дебиторской задолженности бухгалтерская справка	списание просрочивать дебиторский задолженность бухгалтерский справка
1	516109	бухгалтерская справка по списанию дебиторской задолженности по поставщикам	бухгалтерский справка по списание дебиторский задолженность по поставщик
1	516109	бухгалтерская справка о списании ошибочно начисленной дебиторской задолженности	бухгалтерский справка о списание ошибочно начислять дебиторский задолженность
1	516109	бухгалтерская справка. списание кредиторской задолженности в связи с ликвидацией компании	бухгалтерский справка списание кредиторский задолженность в связь с ликвидация компания
1	516110	бухгалтерская справка расчет процентов	бухгалтерский справка расчет процент
1	516111	бухгалтерская справка о расшифровке заработной платы	бухгалтерский справка о расшифровка заработный плата
1	516111	задержка выплаты заработной платы бухгалтерская справка	задержка выплата заработный плата бухгалтерский справка
1	516111	бухгалтерская справка по доначислению зарплаты работнику	бухгалтерский справка по доначисление зарплата работник
1	516111	бухгалтерская справка ошибочно перечисленных заработной платы	бухгалтерский справка ошибочно перечислять заработный плата
1	516111	бухгалтерская справка на удержание заработной платы при увольнении	бухгалтерский справка на удержание заработный плата при увольнение
1	516112	бухгалтерская справка начисление дивидендов единственному учредителю	бухгалтерский справка начисление дивиденд единственный учредитель
1	516112	бухгалтерская справка расчета ндфл с дивидендов	бухгалтерский справка расчет ндфл с дивиденд
1	516114	бухгалтерские справки пени	бухгалтерский справка пеня
1	516115	бухгалтерская справка расчет суточных	бухгалтерский справка расчет суточные
1	516116	бухгалтерская справка об остаточной стоимости ос	бухгалтерский справка об остаточный стоимость ос
1	516116	бухгалтерская справка балансовой стоимости недвижимого имущества	бухгалтерский справка балансовый стоимость недвижимый имущество
1	516116	бухгалтерская справка списание остаточной стоимости ос по налоговому учету	бухгалтерский справка списание остаточный стоимость ос по налоговый учет
1	516117	бухгалтерская справка по организации	бухгалтерский справка по организация
1	516117	бухгалтерская справка правила заполнения	бухгалтерский справка правило заполнение
1	551971	водный налог в днр	водный налог в днр
1	516121	бухгалтерская справка по начислению ндс	бухгалтерский справка по начисление ндс
1	516121	бухгалтерская справка при восстановлению ндс	бухгалтерский справка при восстановление ндс
1	450678	контрагент затребовать штатное расписание у ООО	контрагент затребовать штатный расписание у ооо
1	549017	аренда государственного или муниципального имущества	аренда государственный или муниципальный имущество
1	516262	можно ли одобрить крупную сделку после подписания договора	можно ли одобрять крупный сделка после подписание договор
1	516262	одобрение крупной сделки после совершения	одобрение крупный сделка после совершение
1	516262	одобрить крупную сделку задним числом	одобрять крупный сделка задний число
1	516262	последующее одобрение крупной сделки на годовом собрании	последующий одобрение крупный сделка на годовой собрание
1	483523	отказ за получение повестки	отказ за получение повестка
1	483523	акт об отказе подписывать должностные инструкции	акт об отказ подписывать должностной инструкция
1	483523	акт об отказе	акт об отказ
1	483523	акт об отказе подписать акт	акт об отказ подписывать акт
1	450757	сзв-стаж сдали не всрок	сзв стаж сдавать не всрок
1	450757	постановление 507п сзв-стаж срок сдачи	постановление 507п сзв стаж срок сдача
1	450757	нарушение срока отчетности сзв-стаж	нарушение срок отчетность сзв стаж
1	450757	срок сдачи сзвстаж	срок сдача сзвстаж
1	450757	сзв-стаж срок за год	сзв стаж срок за год
1	450757	сзв стаж руководитель истечение срока	сзв стаж руководитель истечение срок
1	450757	срок сдачи сзв-стаж когда сдают 2022	срок сдача сзв стаж когда сдавать 2022
1	549071	приказ об установлении полной коллективной материальной ответственности	приказ об установление полный коллективный материальный ответственность
1	549129	декларация усн при переходе на осно	декларация усна при переход на осно
1	516395	корректировка обязательства по аренде в сторону уменьшения в сумме, не превышающей балансовую стоимость права пользования активом в случае модификации договора аренды	корректировка обязательство по аренда в сторона уменьшение в сумма не превышать балансовый стоимость право пользование актив в случай модификация договор аренда
1	516395	расчет процентов при модификации договора аренды по фсбу 25/2018	расчет процент при модификация договор аренда по фсба 25 2018
1	516395	модификация договор аренды у арендатора	модификация договор аренда у арендатор
1	450913	кто сдает сзв-м	кто сдавать сзв м
1	450913	сзв-м кто сдает	сзв м кто сдавать
1	450913	кто должен сдавать отчет по форме сзв-м в пенсионный фонд рф	кто должный сдавать отчет по форма сзв м в пенсионный фонд рф
1	450917	как в сзв-м отразить отпуск за свой счет	как в сзв м отражать отпуск за свой счет
1	450917	сотрудник учредитель в отпуске без сохранения зарплаты сзв м	сотрудник учредитель в отпуск без сохранение зарплата сзв м
1	450917	отпуск без сохранения заработной платы сзв-м	отпуск без сохранение заработный плата сзв м
1	483794	банки будут оценивать организации и ип по уровням рисков	банк быть оценивать организация и ипать по уровень риск
1	483794	банк уровень риска	банк уровень риск
1	516641	средняя зарплата за время вынужденного прогула	средний зарплата за время вынужденный прогул
1	516641	средний заработок	средний заработок
1	516641	средняя зарплата по суммированному рабочему времени	средний зарплата по суммировать рабочий время
1	483955	раскрытию информации по аренде в бухгалтерской отчетности	раскрытие информация по аренда в бухгалтерский отчетность
1	483956	лизингодатель отчет о финансовых результатах по фсбу 25	лизингодатель отчет о финансовый результат по фсба 25
1	483957	проценты в отчете о финансовых результатах арендатору по фсбу 25/2018	процент в отчет о финансовый результат арендатор по фсба 25 2018
1	483957	отчете о финансовых результатах переход на фсбу 25	отчет о финансовый результат переход на фсба 25
1	483957	отчет о финансовых результатах проценты по лизингу фсбу 25	отчет о финансовый результат процент по лизинг фсба 25
1	483957	отчет о финансовых результатах проценты лизинг 2023	отчет о финансовый результат процент лизинг 2023
1	483958	переход на фсбу 25 в отчете об изменениях капитала	переход на фсба 25 в отчет об изменение капитал
1	516728	увольнение директора и учредителя в связи со смертью	увольнение директор и учредитель в связь со смерть
1	516728	дата увольнения позже даты смерти	дата увольнение поздно дата смерть
1	516728	увольнение иностранного гражданина в связи со смертью	увольнение иностранный гражданин в связь со смерть
1	516728	пакет документов при увольнении смерти	пакет документ при увольнение смерть
1	516729	облагается ли страховыми взносами и ндфл зарплата умершего сотрудника	облагаться ли страховой взнос и ндфл зарплата умерший сотрудник
1	516729	облагается ли ндфл зарплата выплаченная родственникам умершего сотрудника	облагаться ли ндфл зарплата выплачивать родственник умерший сотрудник
1	516729	ндфл. зарплата умершего сотрудника	ндфл зарплата умерший сотрудник
1	516729	облагается ндфл последняя зарплата умершего	облагаться ндфл последний зарплата умерший
1	418426	Что относят к бюдженому периоду	что относить к бюдженый период
1	418426	что это бюджетный период	что это бюджетный период
1	516731	трудовой кодекс компенсации при увольнение по смерти	трудовой кодекс компенсация при увольнение по смерть
1	516731	дата увольнения d связи со смертью	дата увольнение d связь со смерть
1	516731	статья тк рф увольнение в связи со смертью	статья тк рф увольнение в связь со смерть
1	516732	дата приказа об увольнении по причине смерти	дата приказ об увольнение по причина смерть
1	516732	с приказом об увольнении в связи со смертью кто знакомится	с приказ об увольнение в связь со смерть кто знакомиться
1	516732	увольнение руководителя в связи со смертью приказ	увольнение руководитель в связь со смерть приказ
1	549508	отложенная переплата в лк ип	откладывать переплата в лк ипать
1	549508	как перевести переплату из отложенных платежей с 2022 на енс	как перевести переплата из откладывать платеж с 2022 на енс
1	549508	отложенная переплата в личном кабинете что это	откладывать переплата в личный кабинет что это
1	516742	Как оптимизировать затраты на персонал в текущих условиях	как оптимизировать затрата на персонал в текущий условие
1	516742	сокращение расходов	сокращение расход
1	516742	можно ли снизить зарплату дистанционному работнику	можно ли снижать зарплата дистанционный работник
1	516742	каким образом снизить заработную плату	какой образ снижать заработный плата
1	516742	как законно снизить зарплату или оклад	как законно снижать зарплата или оклад
1	516742	снизить заработной платы генеральному директору	снижать заработный плата генеральный директор
1	549510	изменение арендной платы фсбу 25/2018 у арендодателя	изменение арендный плата фсба 25 2018 у арендодатель
1	483981	как в офр отразить резерв под обесценение запасов	как в офр отражать резерв под обесценение запас
1	483981	где отражать обесценение запасов в отчете о финансовых результатах	где отражать обесценение запас в отчет о финансовый результат
1	483981	раздел запасы пояснений к бухгалтерскому балансу и офр	раздел запас пояснение к бухгалтерский баланс и офр
1	483981	в какой строке офр отразить расходы по созданию резерва тмц	в какой строка офр отражать расход по создание резерв тмц
1	483981	резерв под снижение стоимости запасов в отчетности	резерв под снижение стоимость запас в отчетность
1	483984	свернутое отражение в офр результатов от продажи ос	свернутый отражение в офр результат от продажа ос
1	483984	убыток от реализации ос в отчете о финансовых результатах	убыток от реализация ос в отчет о финансовый результат
1	483984	как в офр отражается продажа ос	как в офр отражаться продажа ос
1	483984	как определить финансовый результат от рез ос	как определять финансовый результат от рез ос
1	483984	как рассчитать финансовый результат от продажи основного средства	как рассчитать финансовый результат от продажа основный средство
1	483984	основные средства в пояснении 2 отчета о финансовых результатах	основной средство в пояснение 2 отчет о финансовый результат
1	483984	продажа ос отчет о финансовых результатах	продажа ос отчет о финансовый результат
1	483985	оплата за основное средство в отчете о движении денежных средств	оплата за основной средство в отчет о движение денежный средство
1	483985	отражение реализации ос в отчете о движении денежных средств	отражение реализация ос в отчет о движение денежный средство
1	483985	купили основное средство как отразить в отчете о движении денежных	купить основной средство как отражать в отчет о движение денежный
1	483985	продажа основных средств в форме движение денежных средств	продажа основной средство в форма движение денежный средство
1	483985	статья движения денежных средств при приобретении основных средств	статья движение денежный средство при приобретение основной средство
1	549548	уточнение платежа в фсс октмо	уточнение платеж в фсс октмо
1	549549	срок уплаты взносов на травматизм в 2023	срок уплата взнос на травматизм в 2023
1	549563	как пройти проверку без штрафов	как проходить проверка без штраф
1	418528	непропорциональное распределение дивидендов	непропорциональный распределение дивиденд
1	418528	размер дивидендов единственному учредителю ооо	размер дивиденд единственный учредитель ооо
1	418528	размер дивидендов иностранным юридическим лицам	размер дивиденд иностранный юридический лицо
1	418528	расчет налога на дивиденды d 2023	расчет налог на дивиденд d 2023
1	418528	калькулятор расчета дивидендов	калькулятор расчет дивиденд
1	418528	как правильно оформить и рассчитать дивиденды в 2023 году за 2022 год	как правильно оформлять и рассчитать дивиденд в 2023 год за 2022 год
1	418529	срок оплаты налога с дивидендов	срок оплата налог с дивиденд
1	418529	в какой спрок надо перечислить дивиденды физическому лицу	в какой спрок надо перечислять дивиденд физический лицо
1	418529	можно увеличить сроки выплаты дивидендов больше чем 60 дней дивидендов един учредителю	можно увеличивать срок выплата дивиденд много чем 60 день дивиденд единый учредитель
1	418529	сроки выдачи 60 дней или больше дивидендов един учредителю	срок выдача 60 день или много дивиденд единый учредитель
1	418529	нарушение сроков выплаты дивидендов ао	нарушение срок выплата дивиденд ао
1	418529	дивиденды за 2022 год сроки	дивиденд за 2022 год срок
1	451299	займ от учредителя перевести в добавочный копи	заем от учредитель переводить в добавочный копь
1	451299	увеличение чистых активов за счет займа учредителя	увеличение чистый актив за счет заем учредитель
1	451299	увеличить добавочный капитал за счет займов учредителя	увеличивать добавочный капитал за счет заем учредитель
1	451304	банковский код валютной операции при перечислении иностранцу	банковский код валютный операция при перечисление иностранец
1	451304	код вида валютной операции 42015	код вид валютный операция 42015
1	451304	коды видов валютных операций	код вид валютный операция
1	451304	коды по валютным операциям в платежном поручении	код по валютный операция в платежный поручение
1	451308	оплата аванса поставщику в валюте	оплата аванс поставщик в валюта
1	451308	аванс поставщику в валюте бухучет	аванс поставщик в валюта бухучет
1	451308	проводки по авансам выданным в валюте за тмц	проводка по аванс выдавать в валюта за тмц
1	451308	авансы выданные в валюте импорт товаров	аванс выдавать в валюта импорт товар
1	451308	авансы выданные в валюте нужно ли переоценивать	аванс выдавать в валюта нужно ли переоценивать
1	451309	возврат авансового платежа.договор с российским покупателем в валюте	возврат авансовый платеж договор с российский покупатель в валюта
1	451309	расторжение договора поставки. возврат авансового платежа	расторжение договор поставка возврат авансовый платеж
1	451309	как вернуть аванс в валюте	как вернуть аванс в валюта
1	451310	возврат авансового платежа	возврат авансовый платеж
1	451310	расторжение договора поставки возврат авансового платежа	расторжение договор поставка возврат авансовый платеж
1	451310	возврат от поставщика аванса в валюте	возврат от поставщик аванс в валюта
1	451347	прощение долга налог на прибыль	прощение долг налог на прибыль
1	451347	прощение долга на усн	прощение долг на усна
1	516923	заполнение трудовой книжки при приеме на работу впервые	заполнение трудовой книжка при прием на работа впервые
1	516923	образец записи приема на работу в трудовой книжки	образец запись прием на работа в трудовой книжка
1	516923	предоставление трудовой книжки при приеме на работу 2023	предоставление трудовой книжка при прием на работа 2023
1	516923	что делать при приеме на работу с трудовыми книжками	что делать при прием на работа с трудовой книжка
1	516924	правила записи в трудовой книжке по совместительству	правило запись в трудовой книжка по совместительство
1	516924	совместитель в трудовую книжку нужно записывать	совместитель в трудовой книжка нужно записывать
1	516924	совместительство запись в трудовой книжке	совместительство запись в трудовой книжка
1	516924	отражение в трудовой книжке внутреннее совместительство	отражение в трудовой книжка внутренний совместительство
1	516924	ведение трудовой книжки на совместителя	ведение трудовой книжка на совместитель
1	516925	образцы записей в трудовую книжку о переводе	образец запись в трудовой книжка о перевод
1	549715	приказ о назначении ответственного за стд-р	приказ о назначение ответственный за стд р
1	549717	заявление на выдачу справки стд-р	заявление на выдача справка стд р
1	549717	стд-р заявление	стд р заявление
1	549717	заявление на получение стд-р электронно	заявление на получение стд р электронно
1	516949	предоставление дополнительных выходных дней сотруднику при вакцинации. подскажите, пожалуйста, можно ли включать оплату данных выходных дней в налогооблагаемую базу по налогу на прибыль	предоставление дополнительный выходной день сотрудник при вакцинация подсказывать пожалуйста можно ли включать оплата данный выходной день в налогооблагаемый база по налог на прибыль
1	516949	налогообложение оплачиваемый дополнительный выходной день за день вакцинации	налогообложение оплачивать дополнительный выходной день за день вакцинация
1	516950	два выходных дня после вакцинации	два выходной день после вакцинация
1	516950	выходной в связи с вакцинацией	выходной в связь с вакцинация
1	549718	стд-р срок	стд р срок
1	549718	форма стд-р сроки сдачи куда предоставлять	форма стд р срок сдача куда предоставлять
1	549718	стд-р срок при обращении к работодателю	стд р срок при обращение к работодатель
1	549718	срок сдачи сведения о трудовой деятельности	срок сдача сведение о трудовой деятельность
1	549713	если нет стд-р при приеме на работу штраф	если нет стд р при прием на работа штраф
1	549713	будет ли штраф за стд-р	быть ли штраф за стд р
1	549713	штраф за задержку сведений о трудовой деятельности	штраф за задержка сведение о трудовой деятельность
1	516955	как оформить выходные дни для вакцинации от коронавируса	как оформлять выходной день для вакцинация от коронавирус
1	516955	два оплачиваемых дня на вакцинацию в договорах трудовых и коллективных	два оплачивать день на вакцинация в договор трудовой и коллективный
1	516955	оформление выходного после вакцинации	оформление выходной после вакцинация
1	516955	как оформить оплачиваемый выходной в связи с вакцинацией	как оформлять оплачивать выходной в связь с вакцинация
1	516955	как оформить два выходных сотрудникам после вакцинации	как оформлять два выходной сотрудник после вакцинация
1	516957	заявление дополнительный выходной по вакцинации	заявление дополнительный выходной по вакцинация
1	516958	приказ о недопуске без вакцинации на работу	приказ о недопуск без вакцинация на работа
1	516958	приказ о предоставлении двух оплачиваемых дней для вакцинации коронавирусной инфекции	приказ о предоставление два оплачивать день для вакцинация коронавирусный инфекция
1	516958	приказ о дополнительных днях отдыха после вакцинации от коронавируса	приказ о дополнительный день отдых после вакцинация от коронавирус
1	516958	образец приказа по предоставлению работникам, прошедшим вакцинацию против коронавирусной инфекции (covid-19), двух оплачиваемых дней отдыха	образец приказ по предоставление работник прошедший вакцинация против коронавирусный инфекция covid 19 два оплачивать день отдых
1	516958	приказ о допущении к работе в связи с вакцинацией	приказ о допущение к работа в связь с вакцинация
1	516958	приказ о дне вакцинации	приказ о день вакцинация
1	516959	день прививки является оплачиваемым	день прививка являться оплачивать
1	516959	в соответствии с какой статьей работодатель обязуется оплачивать день вакцинации	в соответствие с какой статья работодатель обязываться оплачивать день вакцинация
1	516959	нужно ли оплачивать сотрудникам день вакцинации, если они в этот день не работают?	нужно ли оплачивать сотрудник день вакцинация если они в этот день не работать
1	516959	оплата двух дней после вакцинации	оплата два день после вакцинация
1	516959	в каких регионах рф положен оплачиваемый выходной в день вакцинации от ковида или после нее	в какой регион рф полагать оплачивать выходной в день вакцинация от ковид или после она
1	516959	оплата в день вакцинации от коронавируса	оплата в день вакцинация от коронавирус
1	516973	6-ндфл компенсация за неиспользованный отпуск в связи с увольнением	6 ндфл компенсация за неиспользованный отпуск в связь с увольнение
1	516973	6-ндфл порядок заполнения с компенсации за неиспользованный отпуск	6 ндфл порядок заполнение с компенсация за неиспользованный отпуск
1	516973	в 6-ндфл компенсацию за неиспользованный отпуск	в 6 ндфл компенсация за неиспользованный отпуск
1	516973	компенсация за неиспользованный отпуск при увольнении как отразить в 6-ндфл за 2022	компенсация за неиспользованный отпуск при увольнение как отражать в 6 ндфл за 2022
1	549765	закон 389-ФЗ	закон 389 фз
1	549765	закон от 31.07.2023 № 389-ФЗ	закон от 31 07 2023 389 фз
1	549765	от 31.07.2023 № 389-ФЗ	от 31 07 2023 389 фз
1	549765	389-ФЗ	389 фз
1	549769	стд-р совместителям	стд р совместитель
1	549769	стд-р увольнение совместитель	стд р увольнение совместитель
1	549769	нужно ли в стд-р отражать перевод с совместительства на основное место	нужно ли в стд р отражать перевод с совместительство на основной место
1	549769	работа по совместительству в стд-р	работа по совместительство в стд р
1	517017	как рассчитать отпуск с 01 января 2022 г	как рассчитать отпуск с 01 январь 2022 г
1	517017	отпуск в июне2021 году	отпуск в июне2021 год
1	517017	когда перенесли отпуск поле болезни дни переноса попали на праздничный день	когда перенести отпуск поле болезнь день перенос попадать на праздничный день
